name,id,nametype,recclass,mass,fall,year,reclat,reclong,geolocation_latitude,geolocation_longitude,:@computed_region_cbhk_fwbd,:@computed_region_nnqa_25f4
Bilanga,5045,Valid,Diogenite,25000,Fell,1999-01-01T00:00:00.000,12.450000,-0.083330,12.45,-0.08333,,
Bilanga,5045,Valid,Diogenite,25000,Fell,1999-01-01T00:00:00.000,12.450000,-0.083330,12.45,-0.08333,,
Bilanga,5045,Valid,Diogenite,25000,Fell,1999-01-01T00:00:00.000,12.450000,-0.083330,12.45,-0.08333,,
Bilanga,5045,Valid,Diogenite,25000,Fell,1999-01-01T00:00:00.000,12.450000,-0.083330,12.45,-0.08333,,
Bilanga,5045,Valid,Diogenite,25000,Fell,1999-01-01T00:00:00.000,12.450000,-0.083330,12.45,-0.08333,,
Bilanga,5045,Valid,Diogenite,25000,Fell,1999-01-01T00:00:00.000,12.450000,-0.083330,12.45,-0.08333,,
Bilanga,5045,Valid,Diogenite,25000,Fell,1999-01-01T00:00:00.000,12.450000,-0.083330,12.45,-0.08333,,
Bilanga,5045,Valid,Diogenite,25000,Fell,1999-01-01T00:00:00.000,12.450000,-0.083330,12.45,-0.08333,,
Bilanga,5045,Valid,Diogenite,25000,Fell,1999-01-01T00:00:00.000,12.450000,-0.083330,12.45,-0.08333,,
Bilanga,5045,Valid,Diogenite,25000,Fell,1999-01-01T00:00:00.000,12.450000,-0.083330,12.45,-0.08333,,
Binningup,5051,Valid,H5,488.1,Fell,1984-01-01T00:00:00.000,-33.156390,115.676390,-33.15639,115.67639,,
Binningup,5051,Valid,H5,488.1,Fell,1984-01-01T00:00:00.000,-33.156390,115.676390,-33.15639,115.67639,,
Binningup,5051,Valid,H5,488.1,Fell,1984-01-01T00:00:00.000,-33.156390,115.676390,-33.15639,115.67639,,
Binningup,5051,Valid,H5,488.1,Fell,1984-01-01T00:00:00.000,-33.156390,115.676390,-33.15639,115.67639,,
Binningup,5051,Valid,H5,488.1,Fell,1984-01-01T00:00:00.000,-33.156390,115.676390,-33.15639,115.67639,,
Binningup,5051,Valid,H5,488.1,Fell,1984-01-01T00:00:00.000,-33.156390,115.676390,-33.15639,115.67639,,
Binningup,5051,Valid,H5,488.1,Fell,1984-01-01T00:00:00.000,-33.156390,115.676390,-33.15639,115.67639,,
Binningup,5051,Valid,H5,488.1,Fell,1984-01-01T00:00:00.000,-33.156390,115.676390,-33.15639,115.67639,,
Binningup,5051,Valid,H5,488.1,Fell,1984-01-01T00:00:00.000,-33.156390,115.676390,-33.15639,115.67639,,
Binningup,5051,Valid,H5,488.1,Fell,1984-01-01T00:00:00.000,-33.156390,115.676390,-33.15639,115.67639,,
Birni N'konni,5056,Valid,H4,560,Fell,1923-01-01T00:00:00.000,13.766670,5.300000,13.76667,5.3,,
Birni N'konni,5056,Valid,H4,560,Fell,1923-01-01T00:00:00.000,13.766670,5.300000,13.76667,5.3,,
Birni N'konni,5056,Valid,H4,560,Fell,1923-01-01T00:00:00.000,13.766670,5.300000,13.76667,5.3,,
Birni N'konni,5056,Valid,H4,560,Fell,1923-01-01T00:00:00.000,13.766670,5.300000,13.76667,5.3,,
Birni N'konni,5056,Valid,H4,560,Fell,1923-01-01T00:00:00.000,13.766670,5.300000,13.76667,5.3,,
Birni N'konni,5056,Valid,H4,560,Fell,1923-01-01T00:00:00.000,13.766670,5.300000,13.76667,5.3,,
Birni N'konni,5056,Valid,H4,560,Fell,1923-01-01T00:00:00.000,13.766670,5.300000,13.76667,5.3,,
Birni N'konni,5056,Valid,H4,560,Fell,1923-01-01T00:00:00.000,13.766670,5.300000,13.76667,5.3,,
Birni N'konni,5056,Valid,H4,560,Fell,1923-01-01T00:00:00.000,13.766670,5.300000,13.76667,5.3,,
Birni N'konni,5056,Valid,H4,560,Fell,1923-01-01T00:00:00.000,13.766670,5.300000,13.76667,5.3,,
Bishopville,5059,Valid,Aubrite,6000,Fell,1843-01-01T00:00:00.000,34.166670,-80.283330,34.16667,-80.28333,33,657
Bishopville,5059,Valid,Aubrite,6000,Fell,1843-01-01T00:00:00.000,34.166670,-80.283330,34.16667,-80.28333,33,657
Bishopville,5059,Valid,Aubrite,6000,Fell,1843-01-01T00:00:00.000,34.166670,-80.283330,34.16667,-80.28333,33,657
Bishopville,5059,Valid,Aubrite,6000,Fell,1843-01-01T00:00:00.000,34.166670,-80.283330,34.16667,-80.28333,33,657
Bishopville,5059,Valid,Aubrite,6000,Fell,1843-01-01T00:00:00.000,34.166670,-80.283330,34.16667,-80.28333,33,657
Bishopville,5059,Valid,Aubrite,6000,Fell,1843-01-01T00:00:00.000,34.166670,-80.283330,34.16667,-80.28333,33,657
Bishopville,5059,Valid,Aubrite,6000,Fell,1843-01-01T00:00:00.000,34.166670,-80.283330,34.16667,-80.28333,33,657
Bishopville,5059,Valid,Aubrite,6000,Fell,1843-01-01T00:00:00.000,34.166670,-80.283330,34.16667,-80.28333,33,657
Bishopville,5059,Valid,Aubrite,6000,Fell,1843-01-01T00:00:00.000,34.166670,-80.283330,34.16667,-80.28333,33,657
Bishopville,5059,Valid,Aubrite,6000,Fell,1843-01-01T00:00:00.000,34.166670,-80.283330,34.16667,-80.28333,33,657
Bishopville,5059,Valid,Aubrite,6000,Fell,1843-01-01T00:00:00.000,34.166670,-80.283330,34.16667,-80.28333,33,657
Bishopville,5059,Valid,Aubrite,6000,Fell,1843-01-01T00:00:00.000,34.166670,-80.283330,34.16667,-80.28333,33,657
Bishunpur,5060,Valid,LL3.15,1039,Fell,1895-01-01T00:00:00.000,25.383330,82.600000,25.38333,82.6,,
Bishunpur,5060,Valid,LL3.15,1039,Fell,1895-01-01T00:00:00.000,25.383330,82.600000,25.38333,82.6,,
Bishunpur,5060,Valid,LL3.15,1039,Fell,1895-01-01T00:00:00.000,25.383330,82.600000,25.38333,82.6,,
Bishunpur,5060,Valid,LL3.15,1039,Fell,1895-01-01T00:00:00.000,25.383330,82.600000,25.38333,82.6,,
Bishunpur,5060,Valid,LL3.15,1039,Fell,1895-01-01T00:00:00.000,25.383330,82.600000,25.38333,82.6,,
Bishunpur,5060,Valid,LL3.15,1039,Fell,1895-01-01T00:00:00.000,25.383330,82.600000,25.38333,82.6,,
Bishunpur,5060,Valid,LL3.15,1039,Fell,1895-01-01T00:00:00.000,25.383330,82.600000,25.38333,82.6,,
Bishunpur,5060,Valid,LL3.15,1039,Fell,1895-01-01T00:00:00.000,25.383330,82.600000,25.38333,82.6,,
Bishunpur,5060,Valid,LL3.15,1039,Fell,1895-01-01T00:00:00.000,25.383330,82.600000,25.38333,82.6,,
Bishunpur,5060,Valid,LL3.15,1039,Fell,1895-01-01T00:00:00.000,25.383330,82.600000,25.38333,82.6,,
Bjelaja Zerkov,5063,Valid,H6,1850,Fell,1796-01-01T00:00:00.000,49.783330,30.166670,49.78333,30.16667,,
Bjelaja Zerkov,5063,Valid,H6,1850,Fell,1796-01-01T00:00:00.000,49.783330,30.166670,49.78333,30.16667,,
Bjelaja Zerkov,5063,Valid,H6,1850,Fell,1796-01-01T00:00:00.000,49.783330,30.166670,49.78333,30.16667,,
Bjelaja Zerkov,5063,Valid,H6,1850,Fell,1796-01-01T00:00:00.000,49.783330,30.166670,49.78333,30.16667,,
Bjelaja Zerkov,5063,Valid,H6,1850,Fell,1796-01-01T00:00:00.000,49.783330,30.166670,49.78333,30.16667,,
Bjelaja Zerkov,5063,Valid,H6,1850,Fell,1796-01-01T00:00:00.000,49.783330,30.166670,49.78333,30.16667,,
Bjelaja Zerkov,5063,Valid,H6,1850,Fell,1796-01-01T00:00:00.000,49.783330,30.166670,49.78333,30.16667,,
Bjelaja Zerkov,5063,Valid,H6,1850,Fell,1796-01-01T00:00:00.000,49.783330,30.166670,49.78333,30.16667,,
Bjelaja Zerkov,5063,Valid,H6,1850,Fell,1796-01-01T00:00:00.000,49.783330,30.166670,49.78333,30.16667,,
Bjelaja Zerkov,5063,Valid,H6,1850,Fell,1796-01-01T00:00:00.000,49.783330,30.166670,49.78333,30.16667,,
Bjurböle,5064,Valid,L/LL4,330000,Fell,1899-01-01T00:00:00.000,60.400000,25.800000,60.4,25.8,,
Bjurböle,5064,Valid,L/LL4,330000,Fell,1899-01-01T00:00:00.000,60.400000,25.800000,60.4,25.8,,
Bjurböle,5064,Valid,L/LL4,330000,Fell,1899-01-01T00:00:00.000,60.400000,25.800000,60.4,25.8,,
Bjurböle,5064,Valid,L/LL4,330000,Fell,1899-01-01T00:00:00.000,60.400000,25.800000,60.4,25.8,,
Bjurböle,5064,Valid,L/LL4,330000,Fell,1899-01-01T00:00:00.000,60.400000,25.800000,60.4,25.8,,
Bjurböle,5064,Valid,L/LL4,330000,Fell,1899-01-01T00:00:00.000,60.400000,25.800000,60.4,25.8,,
Bjurböle,5064,Valid,L/LL4,330000,Fell,1899-01-01T00:00:00.000,60.400000,25.800000,60.4,25.8,,
Bjurböle,5064,Valid,L/LL4,330000,Fell,1899-01-01T00:00:00.000,60.400000,25.800000,60.4,25.8,,
Bjurböle,5064,Valid,L/LL4,330000,Fell,1899-01-01T00:00:00.000,60.400000,25.800000,60.4,25.8,,
Bjurböle,5064,Valid,L/LL4,330000,Fell,1899-01-01T00:00:00.000,60.400000,25.800000,60.4,25.8,,
Black Moshannan Park,5065,Valid,L5,705,Fell,1941-01-01T00:00:00.000,40.916670,-78.083330,40.91667,-78.08333,48,2495
Black Moshannan Park,5065,Valid,L5,705,Fell,1941-01-01T00:00:00.000,40.916670,-78.083330,40.91667,-78.08333,48,2495
Black Moshannan Park,5065,Valid,L5,705,Fell,1941-01-01T00:00:00.000,40.916670,-78.083330,40.91667,-78.08333,48,2495
Black Moshannan Park,5065,Valid,L5,705,Fell,1941-01-01T00:00:00.000,40.916670,-78.083330,40.91667,-78.08333,48,2495
Black Moshannan Park,5065,Valid,L5,705,Fell,1941-01-01T00:00:00.000,40.916670,-78.083330,40.91667,-78.08333,48,2495
Black Moshannan Park,5065,Valid,L5,705,Fell,1941-01-01T00:00:00.000,40.916670,-78.083330,40.91667,-78.08333,48,2495
Black Moshannan Park,5065,Valid,L5,705,Fell,1941-01-01T00:00:00.000,40.916670,-78.083330,40.91667,-78.08333,48,2495
Black Moshannan Park,5065,Valid,L5,705,Fell,1941-01-01T00:00:00.000,40.916670,-78.083330,40.91667,-78.08333,48,2495
Black Moshannan Park,5065,Valid,L5,705,Fell,1941-01-01T00:00:00.000,40.916670,-78.083330,40.91667,-78.08333,48,2495
Black Moshannan Park,5065,Valid,L5,705,Fell,1941-01-01T00:00:00.000,40.916670,-78.083330,40.91667,-78.08333,48,2495
Black Moshannan Park,5065,Valid,L5,705,Fell,1941-01-01T00:00:00.000,40.916670,-78.083330,40.91667,-78.08333,48,2495
Black Moshannan Park,5065,Valid,L5,705,Fell,1941-01-01T00:00:00.000,40.916670,-78.083330,40.91667,-78.08333,48,2495
Blackwell,5068,Valid,L5,2381,Fell,1906-01-01T00:00:00.000,36.833330,-97.333330,36.83333,-97.33333,20,2164
Blackwell,5068,Valid,L5,2381,Fell,1906-01-01T00:00:00.000,36.833330,-97.333330,36.83333,-97.33333,20,2164
Blackwell,5068,Valid,L5,2381,Fell,1906-01-01T00:00:00.000,36.833330,-97.333330,36.83333,-97.33333,20,2164
Blackwell,5068,Valid,L5,2381,Fell,1906-01-01T00:00:00.000,36.833330,-97.333330,36.83333,-97.33333,20,2164
Blackwell,5068,Valid,L5,2381,Fell,1906-01-01T00:00:00.000,36.833330,-97.333330,36.83333,-97.33333,20,2164
Blackwell,5068,Valid,L5,2381,Fell,1906-01-01T00:00:00.000,36.833330,-97.333330,36.83333,-97.33333,20,2164
Blackwell,5068,Valid,L5,2381,Fell,1906-01-01T00:00:00.000,36.833330,-97.333330,36.83333,-97.33333,20,2164
Blackwell,5068,Valid,L5,2381,Fell,1906-01-01T00:00:00.000,36.833330,-97.333330,36.83333,-97.33333,20,2164
Blackwell,5068,Valid,L5,2381,Fell,1906-01-01T00:00:00.000,36.833330,-97.333330,36.83333,-97.33333,20,2164
Blackwell,5068,Valid,L5,2381,Fell,1906-01-01T00:00:00.000,36.833330,-97.333330,36.83333,-97.33333,20,2164
Blackwell,5068,Valid,L5,2381,Fell,1906-01-01T00:00:00.000,36.833330,-97.333330,36.83333,-97.33333,20,2164
Blackwell,5068,Valid,L5,2381,Fell,1906-01-01T00:00:00.000,36.833330,-97.333330,36.83333,-97.33333,20,2164
Blanket,5071,Valid,L6,5100,Fell,1909-01-01T00:00:00.000,31.833330,-98.833330,31.83333,-98.83333,23,3063
Blanket,5071,Valid,L6,5100,Fell,1909-01-01T00:00:00.000,31.833330,-98.833330,31.83333,-98.83333,23,3063
Blanket,5071,Valid,L6,5100,Fell,1909-01-01T00:00:00.000,31.833330,-98.833330,31.83333,-98.83333,23,3063
Blanket,5071,Valid,L6,5100,Fell,1909-01-01T00:00:00.000,31.833330,-98.833330,31.83333,-98.83333,23,3063
Blanket,5071,Valid,L6,5100,Fell,1909-01-01T00:00:00.000,31.833330,-98.833330,31.83333,-98.83333,23,3063
Blanket,5071,Valid,L6,5100,Fell,1909-01-01T00:00:00.000,31.833330,-98.833330,31.83333,-98.83333,23,3063
Blanket,5071,Valid,L6,5100,Fell,1909-01-01T00:00:00.000,31.833330,-98.833330,31.83333,-98.83333,23,3063
Blanket,5071,Valid,L6,5100,Fell,1909-01-01T00:00:00.000,31.833330,-98.833330,31.83333,-98.83333,23,3063
Blanket,5071,Valid,L6,5100,Fell,1909-01-01T00:00:00.000,31.833330,-98.833330,31.83333,-98.83333,23,3063
Blanket,5071,Valid,L6,5100,Fell,1909-01-01T00:00:00.000,31.833330,-98.833330,31.83333,-98.83333,23,3063
Blanket,5071,Valid,L6,5100,Fell,1909-01-01T00:00:00.000,31.833330,-98.833330,31.83333,-98.83333,23,3063
Blanket,5071,Valid,L6,5100,Fell,1909-01-01T00:00:00.000,31.833330,-98.833330,31.83333,-98.83333,23,3063
Blansko,5072,Valid,H6,470,Fell,1833-01-01T00:00:00.000,49.366670,16.633330,49.36667,16.63333,,
Blansko,5072,Valid,H6,470,Fell,1833-01-01T00:00:00.000,49.366670,16.633330,49.36667,16.63333,,
Blansko,5072,Valid,H6,470,Fell,1833-01-01T00:00:00.000,49.366670,16.633330,49.36667,16.63333,,
Blansko,5072,Valid,H6,470,Fell,1833-01-01T00:00:00.000,49.366670,16.633330,49.36667,16.63333,,
Blansko,5072,Valid,H6,470,Fell,1833-01-01T00:00:00.000,49.366670,16.633330,49.36667,16.63333,,
Blansko,5072,Valid,H6,470,Fell,1833-01-01T00:00:00.000,49.366670,16.633330,49.36667,16.63333,,
Blansko,5072,Valid,H6,470,Fell,1833-01-01T00:00:00.000,49.366670,16.633330,49.36667,16.63333,,
Blansko,5072,Valid,H6,470,Fell,1833-01-01T00:00:00.000,49.366670,16.633330,49.36667,16.63333,,
Blansko,5072,Valid,H6,470,Fell,1833-01-01T00:00:00.000,49.366670,16.633330,49.36667,16.63333,,
Blansko,5072,Valid,H6,470,Fell,1833-01-01T00:00:00.000,49.366670,16.633330,49.36667,16.63333,,
Bloomington,5076,Valid,LL6,67.8,Fell,1938-01-01T00:00:00.000,40.480000,-89.004170,40.48,-89.00417,34,1795
Bloomington,5076,Valid,LL6,67.8,Fell,1938-01-01T00:00:00.000,40.480000,-89.004170,40.48,-89.00417,34,1795
Bloomington,5076,Valid,LL6,67.8,Fell,1938-01-01T00:00:00.000,40.480000,-89.004170,40.48,-89.00417,34,1795
Bloomington,5076,Valid,LL6,67.8,Fell,1938-01-01T00:00:00.000,40.480000,-89.004170,40.48,-89.00417,34,1795
Bloomington,5076,Valid,LL6,67.8,Fell,1938-01-01T00:00:00.000,40.480000,-89.004170,40.48,-89.00417,34,1795
Bloomington,5076,Valid,LL6,67.8,Fell,1938-01-01T00:00:00.000,40.480000,-89.004170,40.48,-89.00417,34,1795
Bloomington,5076,Valid,LL6,67.8,Fell,1938-01-01T00:00:00.000,40.480000,-89.004170,40.48,-89.00417,34,1795
Bloomington,5076,Valid,LL6,67.8,Fell,1938-01-01T00:00:00.000,40.480000,-89.004170,40.48,-89.00417,34,1795
Bloomington,5076,Valid,LL6,67.8,Fell,1938-01-01T00:00:00.000,40.480000,-89.004170,40.48,-89.00417,34,1795
Bloomington,5076,Valid,LL6,67.8,Fell,1938-01-01T00:00:00.000,40.480000,-89.004170,40.48,-89.00417,34,1795
Bloomington,5076,Valid,LL6,67.8,Fell,1938-01-01T00:00:00.000,40.480000,-89.004170,40.48,-89.00417,34,1795
Bloomington,5076,Valid,LL6,67.8,Fell,1938-01-01T00:00:00.000,40.480000,-89.004170,40.48,-89.00417,34,1795
Bo Xian,5090,Valid,LL3.9,7500,Fell,1977-01-01T00:00:00.000,33.833330,115.833330,33.83333,115.83333,,
Bo Xian,5090,Valid,LL3.9,7500,Fell,1977-01-01T00:00:00.000,33.833330,115.833330,33.83333,115.83333,,
Bo Xian,5090,Valid,LL3.9,7500,Fell,1977-01-01T00:00:00.000,33.833330,115.833330,33.83333,115.83333,,
Bo Xian,5090,Valid,LL3.9,7500,Fell,1977-01-01T00:00:00.000,33.833330,115.833330,33.83333,115.83333,,
Bo Xian,5090,Valid,LL3.9,7500,Fell,1977-01-01T00:00:00.000,33.833330,115.833330,33.83333,115.83333,,
Bo Xian,5090,Valid,LL3.9,7500,Fell,1977-01-01T00:00:00.000,33.833330,115.833330,33.83333,115.83333,,
Bo Xian,5090,Valid,LL3.9,7500,Fell,1977-01-01T00:00:00.000,33.833330,115.833330,33.83333,115.83333,,
Bo Xian,5090,Valid,LL3.9,7500,Fell,1977-01-01T00:00:00.000,33.833330,115.833330,33.83333,115.83333,,
Bo Xian,5090,Valid,LL3.9,7500,Fell,1977-01-01T00:00:00.000,33.833330,115.833330,33.83333,115.83333,,
Bo Xian,5090,Valid,LL3.9,7500,Fell,1977-01-01T00:00:00.000,33.833330,115.833330,33.83333,115.83333,,
Bocas,5093,Valid,L6,56,Fell,1804-01-01T00:00:00.000,23.000000,-102.000000,23.0,-102.0,,
Bocas,5093,Valid,L6,56,Fell,1804-01-01T00:00:00.000,23.000000,-102.000000,23.0,-102.0,,
Bocas,5093,Valid,L6,56,Fell,1804-01-01T00:00:00.000,23.000000,-102.000000,23.0,-102.0,,
Bocas,5093,Valid,L6,56,Fell,1804-01-01T00:00:00.000,23.000000,-102.000000,23.0,-102.0,,
Bocas,5093,Valid,L6,56,Fell,1804-01-01T00:00:00.000,23.000000,-102.000000,23.0,-102.0,,
Bocas,5093,Valid,L6,56,Fell,1804-01-01T00:00:00.000,23.000000,-102.000000,23.0,-102.0,,
Bocas,5093,Valid,L6,56,Fell,1804-01-01T00:00:00.000,23.000000,-102.000000,23.0,-102.0,,
Bocas,5093,Valid,L6,56,Fell,1804-01-01T00:00:00.000,23.000000,-102.000000,23.0,-102.0,,
Bocas,5093,Valid,L6,56,Fell,1804-01-01T00:00:00.000,23.000000,-102.000000,23.0,-102.0,,
Bocas,5093,Valid,L6,56,Fell,1804-01-01T00:00:00.000,23.000000,-102.000000,23.0,-102.0,,
Bogou,5097,Valid,"Iron, IAB-MG",8800,Fell,1962-01-01T00:00:00.000,12.500000,0.700000,12.5,0.7,,
Bogou,5097,Valid,"Iron, IAB-MG",8800,Fell,1962-01-01T00:00:00.000,12.500000,0.700000,12.5,0.7,,
Bogou,5097,Valid,"Iron, IAB-MG",8800,Fell,1962-01-01T00:00:00.000,12.500000,0.700000,12.5,0.7,,
Bogou,5097,Valid,"Iron, IAB-MG",8800,Fell,1962-01-01T00:00:00.000,12.500000,0.700000,12.5,0.7,,
Bogou,5097,Valid,"Iron, IAB-MG",8800,Fell,1962-01-01T00:00:00.000,12.500000,0.700000,12.5,0.7,,
Bogou,5097,Valid,"Iron, IAB-MG",8800,Fell,1962-01-01T00:00:00.000,12.500000,0.700000,12.5,0.7,,
Bogou,5097,Valid,"Iron, IAB-MG",8800,Fell,1962-01-01T00:00:00.000,12.500000,0.700000,12.5,0.7,,
Bogou,5097,Valid,"Iron, IAB-MG",8800,Fell,1962-01-01T00:00:00.000,12.500000,0.700000,12.5,0.7,,
Bogou,5097,Valid,"Iron, IAB-MG",8800,Fell,1962-01-01T00:00:00.000,12.500000,0.700000,12.5,0.7,,
Bogou,5097,Valid,"Iron, IAB-MG",8800,Fell,1962-01-01T00:00:00.000,12.500000,0.700000,12.5,0.7,,
Boguslavka,5098,Valid,"Iron, IIAB",256000,Fell,1916-01-01T00:00:00.000,44.550000,131.633330,44.55,131.63333,,
Boguslavka,5098,Valid,"Iron, IIAB",256000,Fell,1916-01-01T00:00:00.000,44.550000,131.633330,44.55,131.63333,,
Boguslavka,5098,Valid,"Iron, IIAB",256000,Fell,1916-01-01T00:00:00.000,44.550000,131.633330,44.55,131.63333,,
Boguslavka,5098,Valid,"Iron, IIAB",256000,Fell,1916-01-01T00:00:00.000,44.550000,131.633330,44.55,131.63333,,
Boguslavka,5098,Valid,"Iron, IIAB",256000,Fell,1916-01-01T00:00:00.000,44.550000,131.633330,44.55,131.63333,,
Boguslavka,5098,Valid,"Iron, IIAB",256000,Fell,1916-01-01T00:00:00.000,44.550000,131.633330,44.55,131.63333,,
Boguslavka,5098,Valid,"Iron, IIAB",256000,Fell,1916-01-01T00:00:00.000,44.550000,131.633330,44.55,131.63333,,
Boguslavka,5098,Valid,"Iron, IIAB",256000,Fell,1916-01-01T00:00:00.000,44.550000,131.633330,44.55,131.63333,,
Boguslavka,5098,Valid,"Iron, IIAB",256000,Fell,1916-01-01T00:00:00.000,44.550000,131.633330,44.55,131.63333,,
Boguslavka,5098,Valid,"Iron, IIAB",256000,Fell,1916-01-01T00:00:00.000,44.550000,131.633330,44.55,131.63333,,
Borgo San Donino,5110,Valid,LL6,1676,Fell,1808-01-01T00:00:00.000,44.866670,10.050000,44.86667,10.05,,
Borgo San Donino,5110,Valid,LL6,1676,Fell,1808-01-01T00:00:00.000,44.866670,10.050000,44.86667,10.05,,
Borgo San Donino,5110,Valid,LL6,1676,Fell,1808-01-01T00:00:00.000,44.866670,10.050000,44.86667,10.05,,
Borgo San Donino,5110,Valid,LL6,1676,Fell,1808-01-01T00:00:00.000,44.866670,10.050000,44.86667,10.05,,
Borgo San Donino,5110,Valid,LL6,1676,Fell,1808-01-01T00:00:00.000,44.866670,10.050000,44.86667,10.05,,
Borgo San Donino,5110,Valid,LL6,1676,Fell,1808-01-01T00:00:00.000,44.866670,10.050000,44.86667,10.05,,
Borgo San Donino,5110,Valid,LL6,1676,Fell,1808-01-01T00:00:00.000,44.866670,10.050000,44.86667,10.05,,
Borgo San Donino,5110,Valid,LL6,1676,Fell,1808-01-01T00:00:00.000,44.866670,10.050000,44.86667,10.05,,
Borgo San Donino,5110,Valid,LL6,1676,Fell,1808-01-01T00:00:00.000,44.866670,10.050000,44.86667,10.05,,
Borgo San Donino,5110,Valid,LL6,1676,Fell,1808-01-01T00:00:00.000,44.866670,10.050000,44.86667,10.05,,
Bori,5111,Valid,L6,8600,Fell,1894-01-01T00:00:00.000,21.950000,78.033330,21.95,78.03333,,
Bori,5111,Valid,L6,8600,Fell,1894-01-01T00:00:00.000,21.950000,78.033330,21.95,78.03333,,
Bori,5111,Valid,L6,8600,Fell,1894-01-01T00:00:00.000,21.950000,78.033330,21.95,78.03333,,
Bori,5111,Valid,L6,8600,Fell,1894-01-01T00:00:00.000,21.950000,78.033330,21.95,78.03333,,
Bori,5111,Valid,L6,8600,Fell,1894-01-01T00:00:00.000,21.950000,78.033330,21.95,78.03333,,
Bori,5111,Valid,L6,8600,Fell,1894-01-01T00:00:00.000,21.950000,78.033330,21.95,78.03333,,
Bori,5111,Valid,L6,8600,Fell,1894-01-01T00:00:00.000,21.950000,78.033330,21.95,78.03333,,
Bori,5111,Valid,L6,8600,Fell,1894-01-01T00:00:00.000,21.950000,78.033330,21.95,78.03333,,
Bori,5111,Valid,L6,8600,Fell,1894-01-01T00:00:00.000,21.950000,78.033330,21.95,78.03333,,
Bori,5111,Valid,L6,8600,Fell,1894-01-01T00:00:00.000,21.950000,78.033330,21.95,78.03333,,
Boriskino,5112,Valid,CM2,1342,Fell,1930-01-01T00:00:00.000,54.233330,52.483330,54.23333,52.48333,,
Boriskino,5112,Valid,CM2,1342,Fell,1930-01-01T00:00:00.000,54.233330,52.483330,54.23333,52.48333,,
Boriskino,5112,Valid,CM2,1342,Fell,1930-01-01T00:00:00.000,54.233330,52.483330,54.23333,52.48333,,
Boriskino,5112,Valid,CM2,1342,Fell,1930-01-01T00:00:00.000,54.233330,52.483330,54.23333,52.48333,,
Boriskino,5112,Valid,CM2,1342,Fell,1930-01-01T00:00:00.000,54.233330,52.483330,54.23333,52.48333,,
Boriskino,5112,Valid,CM2,1342,Fell,1930-01-01T00:00:00.000,54.233330,52.483330,54.23333,52.48333,,
Boriskino,5112,Valid,CM2,1342,Fell,1930-01-01T00:00:00.000,54.233330,52.483330,54.23333,52.48333,,
Boriskino,5112,Valid,CM2,1342,Fell,1930-01-01T00:00:00.000,54.233330,52.483330,54.23333,52.48333,,
Boriskino,5112,Valid,CM2,1342,Fell,1930-01-01T00:00:00.000,54.233330,52.483330,54.23333,52.48333,,
Boriskino,5112,Valid,CM2,1342,Fell,1930-01-01T00:00:00.000,54.233330,52.483330,54.23333,52.48333,,
Borkut,5113,Valid,L5,7000,Fell,1852-01-01T00:00:00.000,48.150000,24.283330,48.15,24.28333,,
Borkut,5113,Valid,L5,7000,Fell,1852-01-01T00:00:00.000,48.150000,24.283330,48.15,24.28333,,
Borkut,5113,Valid,L5,7000,Fell,1852-01-01T00:00:00.000,48.150000,24.283330,48.15,24.28333,,
Borkut,5113,Valid,L5,7000,Fell,1852-01-01T00:00:00.000,48.150000,24.283330,48.15,24.28333,,
Borkut,5113,Valid,L5,7000,Fell,1852-01-01T00:00:00.000,48.150000,24.283330,48.15,24.28333,,
Borkut,5113,Valid,L5,7000,Fell,1852-01-01T00:00:00.000,48.150000,24.283330,48.15,24.28333,,
Borkut,5113,Valid,L5,7000,Fell,1852-01-01T00:00:00.000,48.150000,24.283330,48.15,24.28333,,
Borkut,5113,Valid,L5,7000,Fell,1852-01-01T00:00:00.000,48.150000,24.283330,48.15,24.28333,,
Borkut,5113,Valid,L5,7000,Fell,1852-01-01T00:00:00.000,48.150000,24.283330,48.15,24.28333,,
Borkut,5113,Valid,L5,7000,Fell,1852-01-01T00:00:00.000,48.150000,24.283330,48.15,24.28333,,
Borodino,5114,Valid,H5,500,Fell,1812-01-01T00:00:00.000,55.466670,35.866670,55.46667,35.86667,,
Borodino,5114,Valid,H5,500,Fell,1812-01-01T00:00:00.000,55.466670,35.866670,55.46667,35.86667,,
Borodino,5114,Valid,H5,500,Fell,1812-01-01T00:00:00.000,55.466670,35.866670,55.46667,35.86667,,
Borodino,5114,Valid,H5,500,Fell,1812-01-01T00:00:00.000,55.466670,35.866670,55.46667,35.86667,,
Borodino,5114,Valid,H5,500,Fell,1812-01-01T00:00:00.000,55.466670,35.866670,55.46667,35.86667,,
Borodino,5114,Valid,H5,500,Fell,1812-01-01T00:00:00.000,55.466670,35.866670,55.46667,35.86667,,
Borodino,5114,Valid,H5,500,Fell,1812-01-01T00:00:00.000,55.466670,35.866670,55.46667,35.86667,,
Borodino,5114,Valid,H5,500,Fell,1812-01-01T00:00:00.000,55.466670,35.866670,55.46667,35.86667,,
Borodino,5114,Valid,H5,500,Fell,1812-01-01T00:00:00.000,55.466670,35.866670,55.46667,35.86667,,
Borodino,5114,Valid,H5,500,Fell,1812-01-01T00:00:00.000,55.466670,35.866670,55.46667,35.86667,,
Botschetschki,5117,Valid,L4,614,Fell,1823-01-01T00:00:00.000,51.333330,33.883330,51.33333,33.88333,,
